applicant_id,application_date,gender,age,education,marital_status,dependents,residence_type,years_at_current_residence,city,employment_type,industry,annual_income,years_employed,years_with_current_employer,loan_purpose,loan_amount_requested,loan_tenure_months,interest_rate
APP005510,2025-01-11,Male,39,Bachelor,Married,3,Mortgaged,1,Ahmedabad,Salaried,Real Estate,469000.0,0,0,Education Loan,1262000.0,84,10.35
APP005511,2025-12-11,Male,27,Master,Single,3,Rented,7,Delhi,Salaried,Manufacturing,423000.0,1,1,Personal Loan,817000.0,48,16.45
APP005512,2025-05-12,Female,39,Master,Married,1,Rented,0,Kolkata,Salaried,Banking/Finance,216000.0,14,0,Education Loan,431000.0,84,9.48
APP005513,2025-07-07,Female,40,Bachelor,Married,1,Mortgaged,0,Jaipur,Business Owner,Education,265000.0,0,0,Business Loan,1841000.0,84,14.6
APP005514,2025-04-24,Female,44,High School,Married,1,Mortgaged,3,Ahmedabad,Salaried,Healthcare,584000.0,1,0,Home Loan,2253000.0,180,8.38
APP005515,2025-04-07,Male,33,Bachelor,Married,0,Owned,17,Kolkata,Salaried,Healthcare,433000.0,5,5,Credit Card,98000.0,12,39.1
APP005516,2025-02-17,Female,44,Bachelor,Married,0,Owned,0,Mumbai,Salaried,Healthcare,242000.0,4,1,Business Loan,2170000.0,48,11.25
APP005517,2025-12-12,Female,21,High School,Divorced,4,Living with Parents,0,Bangalore,Salaried,Retail,386000.0,10,3,Home Loan,1173000.0,120,9.18
APP005518,2025-03-29,Female,24,Bachelor,Married,1,Living with Parents,6,Delhi,Salaried,Real Estate,474000.0,1,1,Auto Loan,1608000.0,60,11.57
APP005519,2025-05-26,Male,36,Bachelor,Married,1,Rented,6,Chennai,Business Owner,Other,536000.0,3,2,Personal Loan,1442000.0,24,12.31
APP005520,2025-02-19,Female,38,Master,Married,3,Rented,11,Bangalore,Business Owner,Retail,903000.0,0,0,Personal Loan,2665000.0,36,17.76
APP005521,2025-02-03,Female,25,Bachelor,Single,2,Owned,4,Hyderabad,Salaried,IT/Software,555000.0,5,1,Credit Card,65000.0,12,35.34
APP005522,2025-03-13,Male,37,High School,Married,3,Mortgaged,2,Hyderabad,Salaried,Healthcare,662000.0,5,5,Auto Loan,1397000.0,48,11.55
APP005523,2025-07-30,Female,28,Master,Married,3,Owned,2,Chennai,Salaried,IT/Software,130000.0,11,11,Personal Loan,141000.0,48,16.88
APP005524,2025-11-25,Male,32,Master,Married,1,Owned,2,Kolkata,Salaried,Manufacturing,536000.0,2,2,Business Loan,2962000.0,60,14.92
APP005525,2025-12-15,Male,45,Bachelor,Married,2,Rented,18,Mumbai,Salaried,Healthcare,475000.0,2,1,Personal Loan,735000.0,60,16.79
APP005526,2025-07-18,Male,44,High School,Married,0,Mortgaged,2,Jaipur,Self-Employed,Education,698000.0,18,0,Consumer Durable,205000.0,18,14.98
APP005527,2025-05-27,Female,25,Bachelor,Divorced,1,Rented,0,Mumbai,Salaried,Retail,268000.0,3,2,Auto Loan,287000.0,60,8.98
APP005528,2025-08-23,Male,24,Master,Married,1,Rented,1,Chennai,Self-Employed,IT/Software,731000.0,2,0,Home Loan,2549000.0,180,7.55
APP005529,2025-05-10,Male,30,High School,Single,3,Mortgaged,16,Jaipur,Salaried,IT/Software,322000.0,5,5,Auto Loan,517000.0,84,11.85
APP005530,2025-12-04,Male,34,Bachelor,Single,3,Mortgaged,2,Bangalore,Self-Employed,IT/Software,729000.0,0,0,Education Loan,3164000.0,60,9.95
APP005531,2025-09-16,Male,28,Bachelor,Divorced,1,Mortgaged,1,Kolkata,Freelancer,Education,441000.0,2,2,Home Loan,3191000.0,120,9.3
APP005532,2025-04-25,Male,45,Bachelor,Single,0,Rented,1,Bangalore,Freelancer,Banking/Finance,603000.0,3,0,Education Loan,2299000.0,60,9.36
APP005533,2025-01-04,Female,38,Master,Single,0,Mortgaged,0,Jaipur,Self-Employed,Healthcare,842000.0,12,2,Education Loan,3158000.0,84,8.06
APP005534,2025-09-07,Female,39,Bachelor,Single,1,Mortgaged,5,Other,Self-Employed,Healthcare,100000.0,7,1,Home Loan,700000.0,240,9.03
APP005535,2025-08-07,Male,22,Bachelor,Married,2,Living with Parents,6,Jaipur,Business Owner,Retail,824000.0,2,0,Personal Loan,1251000.0,36,17.15
APP005536,2025-04-21,Male,46,Bachelor,Married,1,Rented,2,Mumbai,Self-Employed,IT/Software,996000.0,3,3,Credit Card,111000.0,12,30.71
APP005537,2025-11-14,Male,21,High School,Single,0,Rented,10,Mumbai,Salaried,Healthcare,178000.0,17,7,Home Loan,765000.0,180,8.56
APP005538,2025-05-09,Female,43,Bachelor,Married,3,Living with Parents,6,Hyderabad,Retired,IT/Software,238000.0,10,2,Auto Loan,369000.0,36,10.08
APP005539,2025-01-31,Male,44,Master,Married,4,Owned,4,Other,Self-Employed,IT/Software,700000.0,0,0,Business Loan,3578000.0,120,12.61
APP005540,2025-01-10,Male,30,Other,Married,2,Mortgaged,6,Bangalore,Salaried,IT/Software,100000.0,2,2,Home Loan,255000.0,120,7.86
APP005541,2025-12-14,Male,47,Bachelor,Married,1,Living with Parents,7,Delhi,Salaried,Healthcare,452000.0,3,1,Business Loan,3869000.0,36,11.75
APP005542,2025-11-16,Female,34,High School,Married,0,Mortgaged,3,Other,Salaried,Education,306000.0,1,0,Auto Loan,634000.0,48,11.84
APP005543,2025-02-20,Female,35,Other,Married,0,Mortgaged,2,Kolkata,Salaried,Healthcare,425000.0,0,0,Personal Loan,1148000.0,24,13.06
APP005544,2025-09-20,Female,38,Bachelor,Single,1,Owned,0,Kolkata,Self-Employed,Banking/Finance,668000.0,2,1,Home Loan,1487000.0,120,8.39
APP005545,2025-10-14,Female,65,PhD,Married,0,Owned,2,Mumbai,Salaried,Retail,362000.0,6,1,Personal Loan,444000.0,12,11.82
APP005546,2025-05-05,Male,48,High School,Married,3,Mortgaged,3,Delhi,Business Owner,Banking/Finance,796000.0,19,0,Auto Loan,887000.0,48,11.66
APP005547,2025-11-15,Male,42,Bachelor,Married,1,Mortgaged,14,Chennai,Salaried,Healthcare,243000.0,22,2,Business Loan,902000.0,36,12.93
APP005548,2025-12-06,Male,25,High School,Divorced,1,Owned,0,Kolkata,Business Owner,Other,739000.0,12,4,Personal Loan,1946000.0,36,16.86
APP005549,2025-03-09,Male,36,Master,Widowed,2,Owned,7,Bangalore,Self-Employed,Government,428000.0,7,2,Personal Loan,536000.0,60,17.71
APP005550,2025-01-10,Male,26,Master,Divorced,1,Rented,1,Delhi,Business Owner,Real Estate,986000.0,0,0,Education Loan,2038000.0,120,9.79
APP005551,2025-10-24,Male,43,Bachelor,Widowed,1,Rented,15,Chennai,Salaried,IT/Software,406000.0,0,0,Personal Loan,680000.0,12,13.36
APP005552,2025-12-13,Male,36,High School,Divorced,5,Rented,4,Chennai,Salaried,Retail,241000.0,0,0,Home Loan,735000.0,180,9.22
APP005553,2025-02-12,Female,23,High School,Married,1,Owned,2,Jaipur,Self-Employed,Banking/Finance,363000.0,0,0,Credit Card,45000.0,12,27.24
APP005554,2025-06-11,Female,35,Bachelor,Single,1,Owned,2,Other,Salaried,Government,281000.0,3,2,Credit Card,49000.0,12,25.55
APP005555,2025-12-06,Female,26,Bachelor,Divorced,2,Mortgaged,1,Delhi,Freelancer,Healthcare,334000.0,0,0,Personal Loan,784000.0,60,10.67
APP005556,2025-12-24,Female,36,Bachelor,Divorced,5,Owned,6,Delhi,Self-Employed,Education,637000.0,2,0,Consumer Durable,158000.0,12,17.2
APP005557,2025-09-11,Male,26,Bachelor,Single,0,Owned,5,Ahmedabad,Salaried,Banking/Finance,385000.0,18,3,Personal Loan,809000.0,24,14.43
APP005558,2025-08-21,Female,35,Bachelor,Married,1,Owned,11,Delhi,Salaried,IT/Software,420000.0,4,0,Education Loan,1284000.0,180,9.61
APP005559,2025-02-01,Male,42,High School,Single,1,Mortgaged,4,Delhi,Self-Employed,Education,435000.0,5,2,Auto Loan,1390000.0,84,8.59
APP005560,2025-05-14,Female,34,Bachelor,Divorced,0,Rented,0,Pune,Self-Employed,Retail,358000.0,4,0,Consumer Durable,81000.0,9,17.09
APP005561,2025-12-23,Male,31,Bachelor,Married,0,Rented,5,Chennai,Freelancer,Government,100000.0,23,1,Credit Card,23000.0,12,36.28
APP005562,2025-08-02,Female,37,PhD,Single,1,Owned,10,Kolkata,Self-Employed,IT/Software,489000.0,1,0,Education Loan,1664000.0,180,10.34
APP005563,2025-09-25,Male,41,Bachelor,Single,0,Rented,23,Mumbai,Salaried,Other,306000.0,22,1,Consumer Durable,83000.0,9,13.75
APP005564,2025-09-05,Male,23,Bachelor,Widowed,1,Rented,5,Chennai,Salaried,Real Estate,745000.0,3,3,Home Loan,4995000.0,180,9.3
APP005565,2025-10-22,Female,37,Bachelor,Married,3,Owned,1,Pune,Self-Employed,Retail,1208000.0,15,1,Business Loan,10697000.0,36,14.83
APP005566,2025-07-24,Male,48,PhD,Married,3,Living with Parents,4,Chennai,Salaried,Manufacturing,472000.0,6,3,Personal Loan,686000.0,60,16.02
APP005567,2025-09-03,Female,40,High School,Married,1,Mortgaged,3,Mumbai,Self-Employed,Healthcare,330000.0,1,1,Business Loan,1009000.0,84,11.67
APP005568,2025-06-21,Female,35,Bachelor,Single,1,Mortgaged,3,Mumbai,Salaried,IT/Software,387000.0,9,4,Business Loan,3294000.0,48,14.73
APP005569,2025-02-09,Female,41,PhD,Single,0,Rented,0,Hyderabad,Self-Employed,Other,680000.0,0,0,Education Loan,3246000.0,120,10.27
APP005570,2025-06-25,Female,39,Bachelor,Married,1,Rented,1,Mumbai,Retired,IT/Software,100000.0,10,3,Personal Loan,74000.0,24,15.83
APP005571,2025-09-04,Female,42,Bachelor,Married,3,Rented,3,Bangalore,Business Owner,Healthcare,785000.0,0,0,Home Loan,3588000.0,360,8.7
APP005572,2025-06-24,Male,21,High School,Married,0,Owned,8,Chennai,Business Owner,IT/Software,135000.0,0,0,Business Loan,931000.0,60,12.52
APP005573,2025-01-12,Female,21,Master,Married,1,Owned,1,Hyderabad,Self-Employed,Banking/Finance,499000.0,2,2,Personal Loan,768000.0,48,13.6
APP005574,2025-02-15,Female,45,High School,Single,2,Rented,0,Delhi,Freelancer,Healthcare,179000.0,0,0,Home Loan,1195000.0,360,8.21
APP005575,2025-07-07,Female,21,High School,Divorced,0,Rented,7,Bangalore,Freelancer,Education,330000.0,10,6,Home Loan,2215000.0,180,8.46
APP005576,2025-11-26,Male,39,High School,Single,2,Owned,5,Bangalore,Salaried,Government,333000.0,3,3,Business Loan,2745000.0,60,11.12
APP005577,2025-11-28,Female,31,High School,Single,3,Rented,3,Mumbai,Salaried,IT/Software,431000.0,5,0,Personal Loan,761000.0,60,14.86
APP005578,2025-04-24,Female,25,Other,Single,2,Rented,0,Ahmedabad,Freelancer,Government,500000.0,0,0,Personal Loan,323000.0,24,15.21
APP005579,2025-02-19,Female,38,Bachelor,Single,4,Mortgaged,3,Kolkata,Salaried,Government,484000.0,0,0,Auto Loan,1934000.0,84,8.59
APP005580,2025-11-14,Male,37,Bachelor,Single,0,Mortgaged,9,Ahmedabad,Salaried,IT/Software,678000.0,23,1,Education Loan,1470000.0,180,9.51
APP005581,2025-03-14,Male,56,Other,Married,1,Owned,0,Mumbai,Salaried,Banking/Finance,330000.0,0,0,Personal Loan,183000.0,60,14.41
APP005582,2025-03-09,Male,28,High School,Married,1,Mortgaged,0,Chennai,Business Owner,IT/Software,1499000.0,10,9,Business Loan,11227000.0,120,15.23
APP005583,2025-11-01,Female,49,High School,Single,2,Living with Parents,8,Bangalore,Salaried,Manufacturing,248000.0,6,0,Education Loan,626000.0,60,8.26
APP005584,2025-07-19,Female,38,Bachelor,Married,1,Mortgaged,3,Bangalore,Salaried,Other,136000.0,9,1,Business Loan,833000.0,48,15.29
APP005585,2025-04-20,Male,28,Bachelor,Divorced,3,Mortgaged,5,Mumbai,Salaried,Real Estate,480000.0,5,1,Home Loan,1011000.0,120,8.97
APP005586,2025-11-14,Male,42,Bachelor,Single,1,Owned,6,Other,Salaried,Real Estate,626000.0,2,1,Credit Card,143000.0,12,32.23
APP005587,2025-08-08,Male,40,High School,Married,2,Living with Parents,1,Other,Salaried,IT/Software,278000.0,4,2,Business Loan,1043000.0,84,13.96
APP005588,2025-06-25,Male,35,Bachelor,Single,2,Owned,1,Bangalore,Self-Employed,Real Estate,758000.0,4,1,Business Loan,6222000.0,120,15.16
APP005589,2025-01-13,Female,37,Bachelor,Single,4,Mortgaged,1,Jaipur,Salaried,IT/Software,281000.0,1,1,Home Loan,2075000.0,300,7.6
APP005590,2025-06-23,Female,29,Bachelor,Married,1,Rented,0,Bangalore,Business Owner,Education,1346000.0,6,3,Credit Card,452000.0,12,30.66
APP005591,2025-01-11,Male,26,High School,Single,1,Rented,1,Hyderabad,Self-Employed,Banking/Finance,915000.0,1,1,Personal Loan,2277000.0,36,16.24
APP005592,2025-03-15,Male,42,Bachelor,Divorced,5,Owned,15,Kolkata,Salaried,Manufacturing,454000.0,4,0,Credit Card,104000.0,12,39.52
APP005593,2025-05-31,Male,32,Bachelor,Single,1,Rented,0,Hyderabad,Salaried,Education,230000.0,6,2,Home Loan,697000.0,300,9.09
APP005594,2025-06-05,Female,34,Bachelor,Married,1,Mortgaged,1,Delhi,Business Owner,Retail,999000.0,10,10,Home Loan,4488000.0,360,8.67
APP005595,2025-07-20,Male,37,Other,Married,2,Living with Parents,1,Bangalore,Freelancer,Banking/Finance,100000.0,4,1,Home Loan,471000.0,120,9.04
APP005596,2025-10-30,Male,37,PhD,Single,3,Rented,0,Kolkata,Self-Employed,Government,600000.0,5,2,Home Loan,4427000.0,120,9.43
APP005597,2025-10-22,Male,21,Bachelor,Married,0,Mortgaged,0,Ahmedabad,Self-Employed,Retail,359000.0,7,4,Auto Loan,1365000.0,60,11.43
APP005598,2025-09-03,Female,47,Other,Married,0,Mortgaged,0,Bangalore,Business Owner,Government,850000.0,2,2,Home Loan,6350000.0,120,9.19
APP005599,2025-04-14,Female,36,Other,Married,2,Owned,3,Hyderabad,Salaried,Healthcare,405000.0,0,0,Credit Card,64000.0,12,26.35
APP005600,2025-04-23,Female,32,Bachelor,Married,1,Living with Parents,4,Delhi,Self-Employed,IT/Software,644000.0,2,2,Auto Loan,1903000.0,60,11.15
APP005601,2025-10-05,Male,39,Bachelor,Married,4,Owned,1,Delhi,Self-Employed,Healthcare,137000.0,0,0,Home Loan,959000.0,120,8.36
APP005602,2025-10-15,Male,37,Other,Married,1,Living with Parents,3,Mumbai,Self-Employed,Manufacturing,247000.0,8,4,Home Loan,1630000.0,300,9.29
APP005603,2025-09-16,Male,42,Bachelor,Single,4,Living with Parents,0,Chennai,Business Owner,IT/Software,1690000.0,10,0,Personal Loan,3580000.0,48,12.56
APP005604,2025-03-19,Female,40,High School,Single,2,Owned,4,Kolkata,Business Owner,Manufacturing,1218000.0,20,3,Personal Loan,2841000.0,60,12.8
APP005605,2025-04-05,Male,42,Bachelor,Single,0,Mortgaged,0,Jaipur,Salaried,Retail,444000.0,5,1,Home Loan,1962000.0,240,8.87
APP005606,2025-02-20,Male,48,High School,Divorced,0,Rented,5,Hyderabad,Freelancer,IT/Software,100000.0,3,2,Home Loan,202000.0,300,9.03
APP005607,2025-06-16,Female,43,Bachelor,Married,1,Mortgaged,3,Pune,Salaried,Manufacturing,446000.0,16,1,Education Loan,1259000.0,120,9.5
APP005608,2025-02-18,Female,33,High School,Single,3,Owned,0,Delhi,Business Owner,IT/Software,978000.0,15,2,Personal Loan,1762000.0,48,12.26
APP005609,2025-07-16,Male,23,High School,Single,2,Mortgaged,0,Delhi,Salaried,IT/Software,334000.0,6,6,Auto Loan,1204000.0,36,11.96
APP005610,2025-05-04,Male,51,High School,Single,3,Rented,0,Bangalore,Business Owner,Healthcare,210000.0,8,0,Education Loan,645000.0,180,10.81
APP005611,2025-01-24,Male,32,Master,Single,1,Rented,4,Hyderabad,Salaried,IT/Software,301000.0,1,1,Business Loan,1480000.0,60,13.79
APP005612,2025-02-13,Female,30,Bachelor,Married,2,Rented,8,Mumbai,Salaried,Manufacturing,551000.0,4,4,Home Loan,3649000.0,360,8.82
APP005613,2025-06-09,Female,21,High School,Single,1,Mortgaged,9,Mumbai,Salaried,Education,514000.0,2,2,Business Loan,4970000.0,120,15.21
APP005614,2025-02-20,Male,38,High School,Single,3,Owned,4,Pune,Business Owner,Banking/Finance,1289000.0,10,4,Home Loan,2834000.0,360,9.38
APP005615,2025-10-09,Male,36,Bachelor,Married,1,Living with Parents,10,Delhi,Salaried,Other,485000.0,13,1,Home Loan,3669000.0,300,8.84
APP005616,2025-09-13,Female,21,Other,Divorced,3,Rented,9,Chennai,Freelancer,Education,166000.0,3,2,Auto Loan,577000.0,36,11.8
APP005617,2025-09-01,Female,39,High School,Married,1,Mortgaged,5,Other,Salaried,Other,149000.0,3,3,Education Loan,451000.0,120,8.87
APP005618,2025-10-28,Male,30,High School,Married,0,Owned,2,Jaipur,Self-Employed,Retail,580000.0,1,1,Consumer Durable,138000.0,18,12.33
APP005619,2025-07-30,Male,61,Bachelor,Single,1,Living with Parents,8,Mumbai,Business Owner,Healthcare,1283000.0,12,0,Personal Loan,2551000.0,60,16.27
APP005620,2025-06-06,Male,29,Bachelor,Married,0,Mortgaged,2,Mumbai,Freelancer,Education,551000.0,0,0,Personal Loan,1280000.0,24,14.38
APP005621,2025-06-29,Male,30,Bachelor,Single,0,Owned,2,Mumbai,Salaried,Healthcare,245000.0,14,9,Auto Loan,907000.0,72,10.39
APP005622,2025-07-28,Female,26,Bachelor,Married,1,Mortgaged,5,Mumbai,Self-Employed,IT/Software,699000.0,5,3,Credit Card,90000.0,12,37.14
APP005623,2025-11-19,Female,47,Bachelor,Divorced,0,Rented,13,Delhi,Salaried,Banking/Finance,291000.0,1,1,Education Loan,1225000.0,84,9.58
APP005624,2025-02-14,Female,31,Bachelor,Married,1,Rented,3,Bangalore,Salaried,Banking/Finance,359000.0,3,0,Business Loan,1113000.0,60,14.44
APP005625,2025-03-29,Male,27,PhD,Married,2,Owned,0,Mumbai,Self-Employed,Manufacturing,217000.0,0,0,Auto Loan,761000.0,72,10.08
APP005626,2025-08-18,Female,42,High School,Married,1,Owned,0,Chennai,Salaried,Education,506000.0,5,1,Education Loan,1756000.0,180,10.9
APP005627,2025-09-24,Male,21,High School,Single,0,Living with Parents,1,Hyderabad,Self-Employed,Manufacturing,752000.0,9,3,Home Loan,1587000.0,180,7.61
APP005628,2025-12-07,Male,41,Master,Married,3,Rented,3,Pune,Salaried,IT/Software,222000.0,6,0,Personal Loan,230000.0,36,14.52
APP005629,2025-10-18,Male,52,Master,Married,6,Owned,1,Bangalore,Self-Employed,Banking/Finance,505000.0,1,1,Credit Card,112000.0,12,33.57
APP005630,2025-06-29,Male,40,High School,Single,2,Rented,6,Delhi,Freelancer,IT/Software,100000.0,4,3,Home Loan,415000.0,120,8.44
APP005631,2025-04-14,Female,41,Other,Married,2,Living with Parents,3,Pune,Salaried,IT/Software,146000.0,10,2,Business Loan,506000.0,120,14.14
APP005632,2025-06-27,Male,43,Bachelor,Married,3,Rented,2,Other,Salaried,IT/Software,203000.0,11,0,Credit Card,64000.0,12,27.67
APP005633,2025-05-16,Male,52,Bachelor,Single,0,Owned,1,Bangalore,Business Owner,Manufacturing,808000.0,8,2,Credit Card,332000.0,12,37.49
APP005634,2025-11-15,Male,47,Bachelor,Married,2,Rented,4,Delhi,Salaried,Education,323000.0,2,2,Consumer Durable,44000.0,6,13.36
APP005635,2025-06-26,Male,39,Bachelor,Married,4,Living with Parents,5,Kolkata,Salaried,Healthcare,406000.0,23,3,Home Loan,1496000.0,240,9.12
APP005636,2025-02-13,Male,44,High School,Single,3,Mortgaged,7,Jaipur,Salaried,Banking/Finance,319000.0,10,4,Credit Card,74000.0,12,30.1
APP005637,2025-06-20,Male,26,Bachelor,Married,4,Mortgaged,23,Other,Salaried,Healthcare,517000.0,11,1,Education Loan,2358000.0,180,10.85
APP005638,2025-12-28,Female,42,Bachelor,Divorced,1,Owned,1,Delhi,Self-Employed,Banking/Finance,492000.0,11,4,Consumer Durable,84000.0,12,15.09
APP005639,2025-07-22,Male,24,Master,Divorced,2,Mortgaged,0,Bangalore,Freelancer,IT/Software,569000.0,7,2,Credit Card,197000.0,12,27.68
APP005640,2025-11-07,Male,31,Bachelor,Married,4,Mortgaged,3,Other,Business Owner,Other,559000.0,4,4,Education Loan,1879000.0,60,8.93
APP005641,2025-04-02,Male,21,Bachelor,Married,1,Mortgaged,12,Delhi,Self-Employed,IT/Software,776000.0,3,1,Credit Card,303000.0,12,37.91
APP005642,2025-05-24,Female,39,Bachelor,Single,0,Rented,1,Bangalore,Business Owner,IT/Software,763000.0,8,0,Personal Loan,1898000.0,60,17.18
APP005643,2025-07-28,Male,28,Bachelor,Single,2,Rented,7,Pune,Self-Employed,Banking/Finance,229000.0,3,3,Business Loan,1845000.0,60,15.08
APP005644,2025-10-22,Male,46,Master,Single,0,Owned,1,Hyderabad,Self-Employed,Education,1064000.0,13,4,Auto Loan,1841000.0,84,10.95
APP005645,2025-02-13,Male,38,Bachelor,Divorced,1,Mortgaged,2,Jaipur,Salaried,Manufacturing,664000.0,1,1,Business Loan,2226000.0,84,15.15
APP005646,2025-09-14,Male,46,Bachelor,Divorced,2,Mortgaged,14,Hyderabad,Salaried,Manufacturing,388000.0,9,7,Credit Card,41000.0,12,29.07
APP005647,2025-01-05,Male,24,Bachelor,Married,0,Owned,3,Chennai,Business Owner,Retail,686000.0,1,1,Education Loan,2095000.0,120,8.22
APP005648,2025-06-04,Female,45,Master,Married,1,Owned,6,Mumbai,Salaried,IT/Software,540000.0,3,1,Auto Loan,822000.0,60,11.47
APP005649,2025-07-30,Female,56,High School,Single,2,Living with Parents,3,Other,Salaried,Other,395000.0,0,0,Home Loan,2581000.0,180,8.01
APP005650,2025-02-26,Male,42,Bachelor,Married,1,Owned,7,Chennai,Salaried,Manufacturing,504000.0,4,3,Auto Loan,1849000.0,48,10.42
APP005651,2025-12-10,Female,42,Bachelor,Married,0,Rented,1,Hyderabad,Salaried,Government,437000.0,4,4,Home Loan,3268000.0,360,9.29
APP005652,2025-10-20,Female,36,Master,Married,5,Rented,10,Chennai,Freelancer,Healthcare,383000.0,1,1,Credit Card,103000.0,12,37.88
APP005653,2025-02-11,Male,29,Bachelor,Married,1,Mortgaged,3,Kolkata,Salaried,Healthcare,302000.0,2,2,Auto Loan,1142000.0,84,11.98
APP005654,2025-11-13,Male,42,Other,Married,0,Owned,1,Pune,Freelancer,IT/Software,228000.0,1,1,Home Loan,468000.0,240,9.25
APP005655,2025-09-18,Male,21,High School,Married,1,Mortgaged,0,Bangalore,Self-Employed,Healthcare,915000.0,3,0,Personal Loan,2708000.0,48,10.57
APP005656,2025-03-22,Male,30,Bachelor,Married,0,Rented,0,Hyderabad,Freelancer,IT/Software,639000.0,6,0,Personal Loan,868000.0,60,14.21
APP005657,2025-02-25,Female,21,Bachelor,Married,1,Mortgaged,2,Ahmedabad,Salaried,Real Estate,424000.0,0,0,Credit Card,80000.0,12,28.88
APP005658,2025-07-26,Female,27,Bachelor,Single,0,Rented,1,Pune,Salaried,Banking/Finance,591000.0,3,1,Credit Card,85000.0,12,35.69
APP005659,2025-02-26,Female,41,Master,Married,0,Mortgaged,0,Other,Freelancer,Healthcare,194000.0,4,2,Business Loan,1813000.0,48,14.38
APP005660,2025-06-13,Female,40,Master,Single,5,Rented,4,Kolkata,Self-Employed,IT/Software,760000.0,9,2,Personal Loan,1846000.0,60,13.35
APP005661,2025-06-09,Male,35,Bachelor,Single,2,Living with Parents,22,Chennai,Salaried,Other,362000.0,5,1,Business Loan,3314000.0,60,11.41
APP005662,2025-03-24,Male,36,Bachelor,Single,1,Rented,2,Ahmedabad,Self-Employed,Manufacturing,607000.0,10,0,Auto Loan,1896000.0,84,11.81
APP005663,2025-01-07,Female,21,PhD,Single,0,Mortgaged,4,Chennai,Salaried,Manufacturing,364000.0,0,0,Personal Loan,506000.0,60,15.74
APP005664,2025-07-31,Male,31,Bachelor,Widowed,0,Owned,1,Delhi,Self-Employed,IT/Software,536000.0,1,1,Credit Card,146000.0,12,33.5
APP005665,2025-09-23,Female,28,Master,Married,2,Rented,1,Pune,Salaried,Retail,100000.0,15,0,Personal Loan,268000.0,24,17.92
APP005666,2025-03-15,Female,28,PhD,Divorced,1,Owned,1,Bangalore,Salaried,Retail,207000.0,6,2,Personal Loan,500000.0,24,14.78
APP005667,2025-04-12,Female,40,Bachelor,Single,1,Owned,9,Mumbai,Self-Employed,Real Estate,100000.0,3,3,Home Loan,441000.0,120,8.61
APP005668,2025-05-29,Female,26,Master,Single,4,Rented,16,Delhi,Salaried,Banking/Finance,328000.0,2,0,Auto Loan,961000.0,48,10.45
APP005669,2025-02-10,Male,28,Bachelor,Married,0,Rented,6,Delhi,Salaried,Government,241000.0,8,1,Auto Loan,948000.0,36,11.31
APP005670,2025-01-25,Female,21,High School,Married,2,Rented,0,Ahmedabad,Salaried,Healthcare,140000.0,13,0,Credit Card,53000.0,12,36.33
APP005671,2025-03-17,Female,32,Bachelor,Married,2,Rented,2,Kolkata,Business Owner,Banking/Finance,288000.0,4,3,Home Loan,1978000.0,120,9.46
APP005672,2025-05-20,Male,24,High School,Married,0,Owned,2,Hyderabad,Salaried,Retail,368000.0,0,0,Home Loan,1051000.0,120,9.36
APP005673,2025-01-31,Female,35,Bachelor,Married,4,Rented,13,Other,Salaried,IT/Software,846000.0,12,0,Home Loan,6406000.0,360,8.83
APP005674,2025-02-08,Male,25,Master,Married,0,Mortgaged,6,Delhi,Self-Employed,Government,556000.0,3,3,Personal Loan,503000.0,24,13.79
APP005675,2025-12-29,Female,36,High School,Married,3,Mortgaged,6,Delhi,Salaried,IT/Software,344000.0,13,0,Auto Loan,711000.0,84,9.31
APP005676,2025-02-24,Male,33,High School,Married,0,Rented,4,Other,Salaried,Healthcare,191000.0,8,0,Personal Loan,291000.0,48,17.68
APP005677,2025-04-04,Male,51,Bachelor,Married,0,Mortgaged,5,Pune,Salaried,IT/Software,236000.0,2,2,Credit Card,107000.0,12,30.52
APP005678,2025-07-07,Male,39,Bachelor,Married,4,Mortgaged,5,Hyderabad,Business Owner,Manufacturing,1234000.0,0,0,Education Loan,5612000.0,180,9.27
APP005679,2025-06-05,Female,21,Bachelor,Married,0,Owned,4,Kolkata,Salaried,Other,613000.0,4,1,Business Loan,1675000.0,36,11.37
APP005680,2025-03-02,Male,22,Bachelor,Single,0,Rented,9,Delhi,Freelancer,IT/Software,165000.0,0,0,Business Loan,418000.0,120,12.73
APP005681,2025-02-14,Male,35,High School,Married,3,Mortgaged,0,Hyderabad,Salaried,IT/Software,424000.0,10,2,Auto Loan,1292000.0,48,11.81
APP005682,2025-06-08,Male,25,High School,Divorced,3,Rented,14,Chennai,Salaried,IT/Software,783000.0,0,0,Auto Loan,2720000.0,36,11.95
APP005683,2025-11-10,Female,21,Master,Single,3,Rented,7,Bangalore,Freelancer,Other,728000.0,17,8,Personal Loan,1723000.0,24,13.16
APP005684,2025-02-13,Male,48,High School,Married,1,Rented,3,Jaipur,Self-Employed,Banking/Finance,674000.0,4,2,Business Loan,5499000.0,84,14.15
APP005685,2025-03-18,Male,42,Bachelor,Married,0,Rented,9,Delhi,Salaried,Retail,257000.0,3,3,Education Loan,455000.0,60,9.87
APP005686,2025-03-14,Female,40,Other,Married,1,Mortgaged,8,Mumbai,Retired,Banking/Finance,149000.0,11,4,Auto Loan,448000.0,72,8.77
APP005687,2025-01-23,Male,28,Master,Divorced,1,Rented,2,Bangalore,Business Owner,Education,100000.0,4,2,Home Loan,483000.0,360,8.64
