applicant_id,application_date,gender,age,education,marital_status,dependents,residence_type,years_at_current_residence,city,employment_type,industry,annual_income,years_employed,years_with_current_employer,loan_purpose,loan_amount_requested,loan_tenure_months,interest_rate,credit_score,num_credit_accounts,num_active_accounts,credit_history_months,num_delinquent_accounts,max_dpd_last_12m,num_enquiries_6m,num_enquiries_12m,total_outstanding_debt,secured_loan_percentage,num_written_off_accounts,num_settled_accounts,avg_monthly_balance,balance_volatility,avg_monthly_spending,essential_spending_pct,discretionary_spending_pct,num_bounced_checks_12m,salary_credit_regularity,num_digital_txns_monthly,cash_withdrawal_pct,min_balance_breaches_12m,emi_bounce_count_12m,debt_to_income_ratio,loan_to_income_ratio,credit_utilization,estimated_monthly_emi,emi_to_income_ratio,savings_rate,account_age_factor,default,default_probability,total_financial_obligation_ratio,disposable_income_ratio,loan_to_monthly_income,debt_per_account,unsecured_loan_percentage,income_stability_score,financial_burden_score,has_payment_delays,severe_delinquency_flag,payment_delinquency_score,spending_stability,spending_pattern_score,bounce_check_severity,payment_reliability_score,digital_txn_propensity,cash_dependency_score,account_management_score,financial_discipline_score,spend_to_income_ratio,discretionary_spend_amount,financial_stress_indicator,estimated_delinquency_6m,delinquency_trend,balance_volatility_category,balance_stability_score,credit_maturity_score,active_account_ratio,enquiry_velocity_6m,enquiry_acceleration,recent_enquiry_intensity,debt_growth_indicator,projected_total_debt,projected_dti_after_loan,rolling_risk_score_6m,credit_trend_indicator,total_past_defaults,has_past_defaults,has_writeoff,has_settlements,enquiry_rate_monthly,enquiry_rate_6m,high_enquiry_flag,credit_hungry_score,credit_score_category,credit_score_normalized,negative_events_count,credit_history_quality,delinquency_rate,bureau_default_probability,credit_mix_score,enquiry_to_account_ratio,bureau_risk_score
APP004686,2025-06-28,Male,35,Bachelor,Married,2,Owned,4,Mumbai,Self-Employed,Education,608000.0,5,1,Business Loan,4759000.0,84,15.2,663,8,1,127,0,0,1,4,485100.0,95.6,0,1,36100.0,0.065,27100.0,45.6,54.4,0,79.9,28,36.5,0,0,0.798,7.827,0.528,92368.0,1.823,0.712,10.6,1,0.0490361842105263,1.9826,-1.3579,93.93,60637.5,4.4,0.1667,1.0245,0,0,0.0,0.939,0.6009,0,0.8995,0.9655,0.365,1.0,0.9415,0.5349,14742.4,0,0,0.0,Low,0.9351,1.0,0.125,0.1667,-2,0.25,0.9075,5244100.0,8.6252,0.0395,Improving,1,1,0,1,0.3333,0.1667,0,0.1,Good,0.605,1,0.7625,0.0,0.238,0.978,0.5,0.2102
APP004687,2025-08-21,Male,49,Bachelor,Married,4,Mortgaged,4,Mumbai,Freelancer,IT/Software,394000.0,2,2,Home Loan,837000.0,300,8.29,786,6,1,12,0,0,1,6,589900.0,92.9,0,0,113000.0,0.213,16100.0,58.3,41.7,0,76.9,33,38.6,0,0,1.497,2.124,0.775,6622.0,0.202,3.442,1.0,0,0.0284999999999999,0.5011,0.3076,25.49,98316.67,7.1,0.6667,0.8919,0,0,0.0,0.8244,0.6554,0,0.8845,0.9706,0.386,1.0,0.9011,0.4904,6713.7,0,0,0.0,Medium,0.7902,0.1,0.1667,0.1667,-4,0.1667,0.5866,1426900.0,3.6216,0.0839,Improving,0,0,0,0,0.5,0.1667,0,0.1,Excellent,0.81,0,0.705,0.0,0.096,0.9645,1.0,0.1565
APP004688,2025-12-18,Male,37,Bachelor,Single,1,Living with Parents,4,Other,Self-Employed,IT/Software,629000.0,7,2,Home Loan,3022000.0,360,7.75,644,4,0,19,0,0,4,6,1397500.0,90.6,0,0,135600.0,0.102,32000.0,66.1,33.9,0,78.1,28,9.0,1,0,2.222,4.804,0.801,21650.0,0.413,2.587,1.6,0,0.1039999999999999,0.8574,-0.0235,57.65,349375.0,9.4,0.25,1.253,0,0,0.0,0.9074,0.7349,0,0.8905,0.9655,0.09,0.9167,0.9034,0.6105,10848.0,0,0,0.0,Low,0.8984,0.1583,0.0,0.6667,2,0.6667,0.6838,4419500.0,7.0262,0.1106,Stable,0,0,0,0,0.5,0.6667,0,0.4,Fair,0.5733,0,0.5383,0.0,0.2507,0.853,1.5,0.3439
APP004689,2025-10-05,Male,21,Master,Divorced,3,Owned,3,Bangalore,Salaried,Government,345000.0,2,2,Home Loan,1439000.0,360,7.73,696,2,2,17,4,120,1,1,857200.0,46.4,0,0,99700.0,0.619,13400.0,42.8,57.2,0,75.4,29,12.1,1,0,2.485,4.171,0.826,10289.0,0.358,3.468,1.4,0,0.3436166666666667,0.8548,0.1759,50.05,428600.0,53.6,0.6667,1.3492,1,1,2.0,0.6177,0.4849,0,0.877,0.9667,0.121,0.9167,0.8111,0.4661,7664.8,1,2,0.4878,High,0.4496,0.1417,1.0,0.1667,1,1.0,0.6267,2296200.0,6.6557,0.8057,Stable,4,1,0,0,0.0833,0.1667,0,0.1,Good,0.66,1,0.6183,200.0,0.4627,0.432,0.5,0.3659
APP004690,2025-01-03,Female,40,Other,Divorced,3,Mortgaged,3,Kolkata,Self-Employed,Manufacturing,443000.0,2,1,Auto Loan,1528000.0,48,11.26,742,1,1,129,0,0,1,1,293400.0,77.0,0,0,91300.0,0.08,26200.0,60.8,39.2,0,87.1,26,29.8,2,2,0.662,3.449,0.755,39685.0,1.075,2.473,10.8,1,0.1157302483069977,1.2074,-0.7847,41.39,293400.0,23.0,0.3333,0.8138,0,0,0.0,0.9259,0.7034,4,0.7355,0.963,0.298,0.8333,0.822,0.7097,10270.4,1,0,0.0,Low,0.9202,1.0,1.0,0.1667,1,1.0,0.8389,1821400.0,4.1115,0.124,Stable,0,0,0,0,0.0833,0.1667,0,0.1,Good,0.7367,0,0.8484,0.0,0.1253,0.485,1.0,0.1281
APP004691,2025-03-06,Male,23,High School,Married,1,Rented,12,Delhi,Salaried,IT/Software,590000.0,10,3,Home Loan,1709000.0,240,8.02,654,4,1,5,0,0,1,4,1005500.0,71.2,1,0,74500.0,0.238,21700.0,35.7,64.3,1,75.1,33,11.6,2,0,1.704,2.897,0.534,14316.0,0.291,1.515,0.4,1,0.2114999999999999,0.632,0.2676,34.76,251375.0,28.8,0.2727,0.9291,0,0,0.0,0.8078,0.4922,1,0.8255,0.9706,0.116,0.8333,0.8225,0.4414,13953.1,1,0,0.0,Medium,0.7664,0.0417,0.25,0.1667,-2,0.25,0.6296,2714500.0,4.6008,0.1114,Improving,1,1,1,0,0.3333,0.1667,0,0.1,Good,0.59,2,0.5433,0.0,0.244,0.756,1.0,0.279
APP004692,2025-08-20,Male,49,Bachelor,Widowed,2,Mortgaged,1,Hyderabad,Salaried,Government,281000.0,1,1,Education Loan,1112000.0,84,10.34,737,3,2,12,0,0,1,2,166600.0,84.2,0,0,70200.0,0.183,20000.0,50.1,49.9,0,96.5,24,38.6,1,0,0.593,3.957,0.463,18656.0,0.797,2.998,1.0,0,0.02,0.9153,-0.6511,47.49,55533.33,15.8,0.5,0.6152,0,0,0.0,0.8453,0.6043,0,0.9825,0.96,0.386,0.9167,0.9216,0.8541,9980.0,0,0,0.0,Low,0.819,0.1,0.6667,0.1667,0,0.5,0.8697,1278600.0,4.5502,0.0749,Stable,0,0,0,0,0.1667,0.1667,0,0.1,Good,0.7283,0,0.6642,0.0,0.1287,0.721,0.6667,0.1851
APP004693,2025-06-21,Male,26,High School,Married,1,Rented,2,Delhi,Freelancer,Healthcare,684000.0,3,3,Home Loan,1884000.0,240,9.1,723,3,3,29,0,0,1,3,473100.0,36.1,0,0,123500.0,1.316,50900.0,49.0,51.0,0,72.6,27,35.1,1,0,0.692,2.754,0.758,17072.0,0.3,2.167,2.4,0,0.0442166666666666,0.4378,-0.193,33.05,157700.0,63.9,0.75,0.5942,0,0,0.0,0.4318,0.4725,0,0.863,0.9643,0.351,0.9167,0.7497,0.893,25959.0,0,0,0.0,Very High,0.1342,0.2417,1.0,0.1667,-1,0.3333,0.7993,2357100.0,3.4461,0.4148,Improving,0,0,0,0,0.25,0.1667,0,0.1,Good,0.705,0,0.6808,0.0,0.138,0.4805,1.0,0.1848
APP004694,2025-01-12,Male,64,Master,Married,3,Living with Parents,1,Ahmedabad,Self-Employed,Healthcare,1110000.0,5,4,Education Loan,1376000.0,180,10.26,551,3,0,90,0,0,1,2,452700.0,67.7,0,0,114900.0,0.084,78900.0,46.7,53.3,2,96.9,28,38.4,1,0,0.408,1.24,0.355,15006.0,0.162,1.242,7.5,0,0.0780337837837837,0.2438,-0.015,14.88,150900.0,32.3,0.6667,0.3183,0,0,0.0,0.9225,0.6036,2,0.8845,0.9655,0.384,0.9167,0.9056,0.853,42053.7,1,0,0.0,Low,0.9162,0.75,0.0,0.1667,0,0.5,0.7524,1828700.0,1.6475,0.0852,Stable,0,0,0,0,0.1667,0.1667,0,0.1,Fair,0.4183,1,0.6192,0.0,0.2527,0.6385,0.6667,0.2606
APP004695,2025-08-10,Male,49,Bachelor,Married,0,Owned,2,Delhi,Retired,Retail,184000.0,0,0,Auto Loan,466000.0,72,10.04,594,2,1,115,1,60,0,3,879000.0,53.4,0,0,50400.0,0.373,6600.0,38.4,61.6,0,82.4,25,33.7,0,0,4.777,2.533,0.817,8642.0,0.564,3.287,9.6,1,0.2598333333333333,1.519,0.0056,30.39,439500.0,46.6,0.0,2.3251,1,0,0.6,0.7283,0.4873,0,0.912,0.9615,0.337,1.0,0.8833,0.4304,4065.6,1,1,0.9091,Medium,0.6434,0.9583,0.5,0.0,-3,0.0,0.3465,1345000.0,7.3098,0.4119,Stable,1,1,0,0,0.25,0.0,0,0.0,Fair,0.49,0,0.7367,50.0,0.2973,0.467,1.5,0.2276
APP004696,2025-03-18,Female,27,High School,Married,1,Living with Parents,1,Kolkata,Salaried,IT/Software,486000.0,5,5,Home Loan,2390000.0,240,8.54,537,3,2,4,0,0,2,5,1234700.0,48.6,0,0,110000.0,0.247,34900.0,35.1,64.9,0,74.9,37,14.1,0,0,2.541,4.918,0.82,20802.0,0.514,2.716,0.3,0,0.09075,1.0217,-0.3757,59.01,411566.67,51.4,0.8333,1.4166,0,0,0.0,0.8019,0.4863,0,0.8745,0.9737,0.141,1.0,0.8904,0.8617,22650.1,0,0,0.0,Medium,0.7579,0.0333,0.6667,0.3333,-1,0.4,0.6594,3624700.0,7.4582,0.1141,Improving,0,0,0,0,0.4167,0.3333,0,0.2,Poor,0.395,0,0.4642,0.0,0.282,0.543,1.6667,0.3417
APP004697,2025-10-16,Male,35,Master,Married,2,Mortgaged,5,Delhi,Salaried,Banking/Finance,484000.0,2,1,Home Loan,2987000.0,120,9.09,717,4,3,46,0,0,2,5,1505800.0,30.0,0,0,90600.0,0.195,24500.0,35.2,64.8,0,81.5,26,37.9,1,2,3.111,6.171,0.413,37984.0,0.942,2.246,3.8,0,0.1657499999999999,1.564,-0.5494,74.06,376450.0,70.0,0.3333,1.6509,0,0,0.0,0.8368,0.4974,4,0.7075,0.963,0.379,0.9167,0.8091,0.6074,15876.0,1,0,0.0,Low,0.8074,0.3833,0.75,0.3333,-1,0.4,0.6648,4492800.0,9.2826,0.1785,Improving,0,0,0,0,0.4167,0.3333,0,0.2,Good,0.695,0,0.6842,0.0,0.162,0.55,1.25,0.2157
APP004698,2025-02-09,Male,42,Master,Married,2,Mortgaged,6,Ahmedabad,Salaried,IT/Software,513000.0,1,0,Home Loan,3424000.0,300,9.03,833,7,3,9,0,0,2,2,2127400.0,48.2,0,1,102800.0,0.353,25400.0,42.1,57.9,0,75.7,35,20.8,0,0,4.147,6.674,0.571,28804.0,0.674,2.405,0.8,0,0.15675,1.5032,-0.2682,80.09,303914.29,51.8,0.0,2.0323,0,0,0.0,0.7391,0.5164,0,0.8785,0.9722,0.208,1.0,0.8731,0.5942,14706.6,0,0,0.0,Medium,0.661,0.075,0.4286,0.3333,2,1.0,0.6168,5551400.0,10.8214,0.1459,Stable,1,1,0,1,0.1667,0.3333,0,0.2,Excellent,0.8883,1,0.6991,0.0,0.1447,0.741,0.2857,0.2026
APP004699,2025-12-26,Male,42,High School,Married,2,Mortgaged,1,Chennai,Salaried,Education,464000.0,0,0,Home Loan,3229000.0,240,8.82,741,2,2,3,4,30,3,5,41900.0,70.5,0,0,80900.0,0.211,16900.0,37.6,62.4,0,94.4,28,29.0,0,0,0.09,6.959,0.573,28679.0,0.742,2.092,0.2,1,0.2564166666666667,0.7598,-0.1791,83.51,20950.0,29.5,0.0,0.4305,1,0,1.7,0.8258,0.5109,0,0.972,0.9655,0.29,1.0,0.9365,0.4371,10545.6,0,2,0.4878,Medium,0.7921,0.025,1.0,0.5,1,0.6,0.9872,3270900.0,7.0494,0.7233,Stable,4,1,0,0,0.4167,0.5,0,0.3,Good,0.735,0,0.6125,200.0,0.4227,0.5525,2.5,0.3876
APP004700,2025-11-25,Female,39,High School,Married,0,Mortgaged,20,Bangalore,Salaried,Banking/Finance,255000.0,4,4,Auto Loan,419000.0,36,9.89,759,2,1,16,0,0,3,5,645000.0,3.3,0,0,67500.0,0.05,17500.0,69.6,30.4,0,77.2,31,22.4,1,2,2.529,1.643,0.293,13498.0,0.635,3.176,1.3,0,0.15525,1.1411,-0.4585,19.72,322500.0,96.7,0.8,1.29,0,0,0.0,0.9524,0.7729,4,0.686,0.9688,0.224,0.9167,0.8351,0.8235,5320.0,1,0,0.0,Low,0.95,0.1333,0.5,0.5,1,0.6,0.3938,1064000.0,4.1725,0.155,Stable,0,0,0,0,0.4167,0.5,0,0.3,Excellent,0.765,0,0.6492,0.0,0.154,0.2165,2.5,0.2422
APP004701,2025-07-09,Male,47,Bachelor,Married,3,Mortgaged,1,Bangalore,Salaried,Government,620000.0,21,0,Auto Loan,1616000.0,48,11.12,781,3,1,3,4,60,1,3,2788200.0,33.1,0,0,166700.0,0.17,36300.0,67.9,32.1,0,88.2,36,26.1,2,0,4.497,2.606,0.287,41861.0,0.81,3.226,0.2,1,0.4030833333333333,1.7096,-0.5126,31.28,929400.0,66.9,0.0,2.1279,1,0,1.8,0.8547,0.7317,0,0.941,0.973,0.261,0.8333,0.8828,0.7026,11652.3,1,2,0.4878,Low,0.8316,0.025,0.3333,0.1667,-1,0.3333,0.3669,4404200.0,7.1035,0.671,Improving,4,1,0,0,0.25,0.1667,0,0.1,Excellent,0.8017,0,0.6858,133.33,0.3727,0.4655,1.0,0.3006
APP004702,2025-10-27,Male,33,Bachelor,Married,1,Mortgaged,8,Pune,Salaried,Healthcare,652000.0,8,0,Personal Loan,648000.0,60,12.28,557,6,1,181,3,180,2,6,535600.0,15.4,0,1,186800.0,0.083,25400.0,48.1,51.9,0,96.0,27,21.4,2,0,0.821,0.994,0.842,14506.0,0.267,3.438,15.1,1,0.4678972392638036,0.4313,0.2655,11.93,89266.67,84.6,0.0,0.6611,1,1,1.8,0.9234,0.6137,0,0.98,0.9643,0.214,0.8333,0.919,0.4675,13182.6,1,2,0.6452,Low,0.9172,1.0,0.1667,0.3333,-2,0.3333,0.5475,1183600.0,1.8153,0.6649,Stable,4,1,0,1,0.5,0.3333,0,0.2,Fair,0.4283,2,0.6342,50.0,0.6087,0.577,1.0,0.4541
APP004703,2025-03-03,Female,31,Master,Married,3,Rented,1,Mumbai,Salaried,Real Estate,320000.0,3,0,Home Loan,2369000.0,180,7.96,602,4,4,44,0,0,0,1,617200.0,94.7,0,0,87100.0,0.087,16300.0,56.8,43.2,0,71.8,34,33.9,1,2,1.929,7.403,0.748,22585.0,0.847,3.266,3.7,0,0.2945,1.2327,-0.4582,88.84,154300.0,5.3,0.0,1.2501,0,0,0.0,0.92,0.6736,4,0.659,0.9714,0.339,0.9167,0.8146,0.6112,7041.6,1,0,0.0,Low,0.9132,0.3667,1.0,0.0,-1,0.0,0.7933,2986200.0,9.3319,0.1061,Improving,0,0,0,0,0.0833,0.0,0,0.0,Fair,0.5033,0,0.625,0.0,0.1987,0.8735,0.25,0.2118
APP004704,2025-06-14,Male,31,Bachelor,Married,1,Living with Parents,2,Jaipur,Freelancer,Banking/Finance,202000.0,1,1,Education Loan,672000.0,120,9.26,655,2,2,22,0,0,2,3,653400.0,3.5,1,0,17700.0,0.127,8800.0,55.7,44.3,0,88.2,31,27.9,1,2,3.235,3.327,0.628,8607.0,0.511,1.051,1.8,0,0.2612500000000001,1.1582,-0.0338,39.92,326700.0,96.5,0.5,1.6357,0,0,0.0,0.8873,0.6561,4,0.741,0.9688,0.279,0.9167,0.8376,0.5228,3898.4,1,0,0.0,Low,0.8737,0.1833,1.0,0.3333,1,0.6667,0.507,1325400.0,6.5614,0.1581,Stable,1,1,1,0,0.25,0.3333,0,0.2,Good,0.5917,1,0.5725,0.0,0.2633,0.2175,1.5,0.2999
APP004705,2025-06-12,Male,43,Bachelor,Single,2,Rented,5,Kolkata,Business Owner,Retail,100000.0,8,7,Home Loan,690000.0,120,8.44,508,3,1,34,0,0,2,2,224100.0,39.1,0,0,5100.0,0.649,6000.0,47.2,52.8,0,87.9,35,30.2,0,3,2.241,6.9,0.877,8533.0,1.024,0.612,2.8,0,0.25545,1.4722,-0.744,82.8,74700.0,60.9,0.7778,1.4667,0,0,0.0,0.6064,0.5123,6,0.6395,0.9722,0.302,1.0,0.7377,0.72,3168.0,1,0,0.0,High,0.429,0.2833,0.3333,0.3333,2,1.0,0.7548,914100.0,9.141,0.3547,Stable,0,0,0,0,0.1667,0.3333,0,0.2,Poor,0.3467,0,0.49,0.0,0.3013,0.4955,0.6667,0.3436
APP004706,2025-08-13,Male,38,Master,Married,2,Mortgaged,4,Bangalore,Salaried,Other,473000.0,11,6,Education Loan,2248000.0,60,9.54,670,6,5,230,0,0,1,2,576400.0,60.2,0,0,48600.0,0.196,34700.0,61.3,38.7,0,71.5,34,23.1,1,0,1.219,4.753,0.565,47256.0,1.199,1.233,19.2,0,0.069360465116279,1.4426,-1.0793,57.03,96066.67,39.8,0.5,1.0168,0,0,0.0,0.8361,0.6799,0,0.8575,0.9714,0.231,0.9167,0.8688,0.8803,13428.9,0,0,0.0,Low,0.8065,1.0,0.8333,0.1667,0,0.5,0.7959,2824400.0,5.9712,0.0788,Stable,0,0,0,0,0.1667,0.1667,0,0.1,Good,0.6167,0,0.7884,0.0,0.1733,0.801,0.3333,0.1701
APP004707,2025-11-23,Female,37,Bachelor,Single,1,Mortgaged,3,Other,Salaried,Healthcare,364000.0,2,2,Home Loan,985000.0,360,8.78,854,7,7,26,1,180,3,4,508700.0,30.3,0,0,106000.0,0.143,22100.0,30.2,69.8,0,96.4,31,31.2,1,1,1.398,2.706,0.213,7770.0,0.256,3.495,2.2,1,0.2315,0.5357,0.0154,32.47,72671.43,69.7,0.6667,0.6999,1,1,1.0,0.8749,0.4739,2,0.882,0.9688,0.312,0.9167,0.8903,0.7286,15425.8,2,1,0.9091,Low,0.858,0.2167,1.0,0.5,2,0.75,0.6594,1493700.0,4.1036,0.4429,Stable,1,1,0,0,0.3333,0.5,0,0.3,Excellent,0.9233,1,0.725,14.29,0.2507,0.6515,0.5714,0.2678
APP004708,2025-05-26,Male,42,Bachelor,Widowed,3,Mortgaged,7,Ahmedabad,Salaried,IT/Software,224000.0,0,0,Home Loan,1167000.0,360,9.2,737,1,1,18,0,0,3,5,434700.0,87.8,1,0,51000.0,0.405,9400.0,57.2,42.8,0,94.1,26,20.3,0,1,1.941,5.21,0.817,9558.0,0.512,2.732,1.5,0,0.27075,0.9002,-0.0156,62.52,434700.0,12.2,0.0,1.1751,0,0,0.0,0.7117,0.6139,2,0.8705,0.963,0.203,1.0,0.8617,0.5036,4023.2,1,0,0.0,Medium,0.6158,0.15,1.0,0.5,1,0.6,0.7286,1601700.0,7.1504,0.2215,Stable,1,1,1,0,0.4167,0.5,0,0.3,Good,0.7283,1,0.6142,0.0,0.2287,0.539,5.0,0.2901
APP004709,2025-07-08,Female,21,Bachelor,Married,1,Mortgaged,6,Delhi,Salaried,Manufacturing,424000.0,5,2,Business Loan,2172000.0,36,14.64,674,4,2,37,0,0,1,2,248200.0,64.3,0,0,36800.0,0.127,17900.0,57.3,42.7,1,83.9,38,32.0,1,1,0.585,5.123,0.816,74911.0,2.12,1.042,3.1,0,0.0850377358490566,2.2372,-1.6266,61.47,62050.0,35.7,0.3333,1.1148,0,0,0.0,0.8873,0.6673,3,0.7695,0.9744,0.32,0.9167,0.849,0.5066,7643.3,1,0,0.0,Low,0.8737,0.3083,0.5,0.1667,0,0.5,0.8974,2420200.0,5.708,0.1181,Stable,0,0,0,0,0.1667,0.1667,0,0.1,Good,0.6233,1,0.6333,0.0,0.1707,0.7215,0.5,0.2154
APP004710,2025-10-24,Female,38,Master,Married,1,Owned,12,Jaipur,Retired,Healthcare,167000.0,0,0,Auto Loan,262000.0,36,11.83,680,4,2,32,2,60,6,8,366400.0,15.0,0,0,19800.0,0.519,11800.0,45.6,54.4,0,72.2,35,34.8,0,0,2.194,1.569,0.614,8681.0,0.624,1.423,2.7,0,0.3492833333333333,1.0626,-0.4719,18.83,91600.0,85.0,0.0,1.249,1,0,1.0,0.6583,0.5167,0,0.861,0.9722,0.348,1.0,0.8419,0.8479,6419.2,1,1,0.4762,High,0.5231,0.2667,0.5,1.0,4,0.75,0.4169,628400.0,3.7629,0.5757,Deteriorating,2,1,0,0,0.6667,1.0,1,0.6,Good,0.6333,0,0.55,50.0,0.42,0.475,2.0,0.465
APP004711,2025-04-30,Male,37,High School,Divorced,2,Mortgaged,1,Mumbai,Self-Employed,Manufacturing,733000.0,1,1,Home Loan,1756000.0,240,9.22,635,3,1,13,0,0,5,9,1153300.0,65.7,0,0,160300.0,0.185,31700.0,50.1,49.9,1,90.6,26,35.2,1,0,1.573,2.396,0.885,16048.0,0.263,2.624,1.1,0,0.1562499999999999,0.5774,0.218,28.75,384433.33,34.3,0.5,0.9736,0,0,0.0,0.8439,0.6039,1,0.903,0.963,0.352,0.9167,0.8894,0.519,15818.3,1,0,0.0,Low,0.8171,0.1083,0.3333,0.8333,1,0.5556,0.6036,2909300.0,3.969,0.1755,Stable,0,0,0,0,0.75,0.8333,0,0.5,Fair,0.5583,1,0.4808,0.0,0.2767,0.6285,3.0,0.3941
APP004712,2025-02-09,Male,51,Bachelor,Married,0,Owned,0,Pune,Self-Employed,Manufacturing,394000.0,0,0,Home Loan,2968000.0,240,7.69,717,2,2,35,2,30,1,3,253000.0,35.5,0,0,65000.0,1.13,24300.0,67.2,32.8,0,70.4,26,38.7,2,0,0.642,7.533,0.193,24256.0,0.739,1.98,2.9,0,0.2681298646362098,0.8672,-0.4791,90.4,126500.0,64.5,0.0,0.5364,1,0,0.9,0.4695,0.6112,0,0.852,0.963,0.387,0.8333,0.7316,0.7401,7970.4,0,1,0.4762,Very High,0.189,0.2917,1.0,0.1667,-1,0.3333,0.9215,3221000.0,8.1751,0.659,Improving,2,1,0,0,0.25,0.1667,0,0.1,Good,0.695,0,0.6858,100.0,0.2787,0.3775,1.5,0.2536
APP004713,2025-07-01,Male,21,High School,Single,2,Rented,30,Mumbai,Self-Employed,Banking/Finance,358000.0,1,1,Home Loan,856000.0,180,8.32,698,3,3,35,1,90,1,3,1011600.0,73.2,1,0,58500.0,0.46,24400.0,56.0,44.0,0,89.4,39,8.4,2,0,2.826,2.391,0.5,8339.0,0.28,1.961,2.9,0,0.2704999999999999,0.8447,-0.0979,28.69,337200.0,26.8,0.5,1.3644,1,1,0.7,0.6849,0.5975,0,0.947,0.975,0.084,0.8333,0.8343,0.8179,10736.0,1,1,0.9091,Medium,0.5699,0.2917,1.0,0.1667,-1,0.3333,0.4583,1867600.0,5.2168,0.458,Stable,2,1,1,0,0.25,0.1667,0,0.1,Good,0.6633,1,0.65,33.33,0.3247,0.666,1.0,0.2874
APP004714,2025-09-27,Female,50,Master,Married,1,Mortgaged,1,Other,Salaried,Manufacturing,414000.0,8,1,Auto Loan,728000.0,72,9.87,706,1,0,4,1,90,0,3,108800.0,45.6,0,0,26000.0,0.539,18500.0,64.3,35.7,1,87.7,35,6.7,0,0,0.263,1.758,0.869,13439.0,0.39,0.754,0.3,0,0.08045,0.4421,0.0738,21.1,108800.0,54.4,0.1111,0.4829,1,1,0.7,0.6498,0.645,1,0.8885,0.9722,0.067,1.0,0.8503,0.5362,6604.5,2,1,0.9091,High,0.5078,0.0333,0.0,0.0,-3,0.0,0.87,836800.0,2.0213,0.4817,Stable,1,1,0,0,0.25,0.0,0,0.0,Good,0.6767,1,0.625,100.0,0.2393,0.328,3.0,0.2322
APP004715,2025-12-13,Male,35,Bachelor,Single,0,Mortgaged,0,Mumbai,Business Owner,IT/Software,615000.0,10,3,Credit Card,307000.0,12,40.34,900,3,2,20,0,0,2,3,793200.0,83.3,0,0,162700.0,0.401,25700.0,51.7,48.3,0,72.7,27,13.8,2,0,1.29,0.499,0.433,31511.0,0.615,3.175,1.7,0,0.0389756097560975,0.8728,-0.1165,5.99,264400.0,16.7,0.2727,0.8304,0,0,0.0,0.7138,0.576,0,0.8635,0.9643,0.138,0.8333,0.8095,0.5015,12413.1,0,0,0.0,Medium,0.6192,0.1667,0.6667,0.3333,1,0.6667,0.279,1100200.0,1.7889,0.1603,Stable,0,0,0,0,0.25,0.3333,0,0.2,Excellent,1.0,0,0.7933,0.0,0.04,0.7165,1.0,0.122
APP004716,2025-01-30,Male,39,Bachelor,Married,5,Mortgaged,1,Delhi,Salaried,Manufacturing,183000.0,17,2,Consumer Durable,50000.0,24,16.61,624,3,2,16,0,0,3,7,562500.0,96.2,0,1,28100.0,0.519,9300.0,49.4,50.6,0,96.5,33,29.4,0,0,3.074,0.273,0.388,2463.0,0.162,1.843,1.3,0,0.10995,0.7763,0.2282,3.28,187500.0,3.8,0.1111,1.3946,0,0,0.0,0.6583,0.5433,0,0.9825,0.9706,0.294,1.0,0.8905,0.6098,4705.8,0,0,0.0,High,0.5231,0.1333,0.6667,0.5,-1,0.4286,0.0816,612500.0,3.347,0.2157,Improving,1,1,0,1,0.5833,0.5,0,0.3,Fair,0.54,1,0.5167,0.0,0.304,0.781,2.3333,0.357
APP004717,2025-11-06,Male,51,Other,Married,0,Rented,5,Hyderabad,Salaried,Healthcare,576000.0,10,3,Personal Loan,819000.0,36,15.7,667,0,0,179,1,30,1,2,174700.0,90.6,1,0,40700.0,0.257,21900.0,47.2,52.8,0,98.6,35,26.8,1,0,0.303,1.422,0.581,28672.0,0.597,0.848,14.9,0,0.1252465277777777,0.658,-0.0532,17.06,0.0,9.4,0.2727,0.4746,1,0,0.5,0.7955,0.5691,0,0.993,0.9722,0.268,0.9167,0.9109,0.4562,11563.2,0,1,0.9091,Medium,0.7485,1.0,0.0,0.1667,0,0.5,0.8242,993700.0,1.7252,0.3971,Stable,2,1,1,0,0.1667,0.1667,0,0.1,Good,0.6117,1,0.7659,0.0,0.312,0.453,2.0,0.2462
APP004718,2025-11-02,Female,40,PhD,Married,0,Owned,4,Hyderabad,Salaried,Other,343000.0,1,0,Education Loan,1653000.0,60,10.3,711,4,2,21,0,0,3,6,386300.0,2.5,0,0,18700.0,0.202,24700.0,32.7,67.3,0,79.9,32,5.7,0,0,1.126,4.819,0.168,35366.0,1.237,0.654,1.8,0,0.1298739067055394,1.4625,-1.1011,57.83,96575.0,97.5,0.0,0.8719,0,0,0.0,0.8319,0.4785,0,0.8995,0.9697,0.057,1.0,0.9094,0.8641,16623.1,0,0,0.0,Medium,0.8007,0.175,0.5,0.5,0,0.5,0.8106,2039300.0,5.9455,0.1206,Stable,0,0,0,0,0.5,0.5,0,0.3,Good,0.685,0,0.6175,0.0,0.186,0.4125,1.5,0.2678
